t,y,x,id,parent_id,seg_id
50,501.73846153846154,232.22153846153847,50_183,49_183,183
50,489.15816326530614,293.7857142857143,50_185,49_185,185
50,445.8686868686869,180.92929292929293,50_186,49_186,186
50,488.38482384823845,184.3821138211382,50_190,49_190,190
50,622.8461538461538,202.62937062937064,50_195,49_195,195
50,622.5608108108108,173.19594594594594,50_196,49_196,196
50,439.1050505050505,399.66868686868685,50_197,49_197,197
50,409.2347670250896,378.30645161290323,50_199,49_199,199
50,468.7151394422311,338.37450199203187,50_202,49_202,202
50,434.1162790697674,344.3446088794926,50_203,49_203,203
50,431.4755381604697,467.6555772994129,50_208,49_208,208
50,479.016632016632,520.1372141372142,50_211,49_211,211
50,481.3170254403131,497.26223091976516,50_212,49_212,212
50,417.41078066914497,510.5576208178439,50_221,49_221,221
50,434.0848708487085,574.8671586715867,50_230,49_230,230
50,390.21011673151753,543.9785992217899,50_231,49_231,231
50,452.38904109589043,525.9780821917808,50_233,49_233,233
50,466.96820809248555,566.9971098265896,50_234,49_234,234
50,569.5706713780919,917.5494699646644,50_262,49_262,262
50,487.8417582417582,930.8263736263737,50_263,49_263,263
50,507.91771019678,963.9660107334525,50_265,49_265,265
50,529.1442885771543,929.1442885771543,50_266,49_266,266
50,543.5545087483176,980.5746971736205,50_273,49_273,273
50,572.985,982.525,50_275,,275
50,584.3598130841121,948.4532710280374,50_276,49_272,276
50,389.69320843091333,1080.4262295081967,50_293,49_293,293
50,396.80856423173805,1029.9722921914358,50_294,49_294,294
50,426.89414414414415,1004.7477477477478,50_296,49_296,296
50,386.84493041749505,1002.7196819085488,50_297,49_297,297
50,429.9618138424821,1061.997613365155,50_299,49_299,299
50,434.60330578512395,1035.48347107438,50_300,49_300,300
50,364.1705685618729,1021.3277591973244,50_303,49_303,303
50,371.82370820668694,1051.4741641337387,50_304,49_304,304
50,392.5278745644599,790.9686411149826,50_307,49_307,307
50,347.92599277978337,804.7996389891697,50_308,49_308,308
50,341.67359667359665,762.7193347193347,50_318,49_318,318
50,414.4914089347079,745.639175257732,50_321,49_321,321
50,385.85865724381625,756.3003533568905,50_322,49_322,322
50,646.4725738396625,433.54430379746833,50_331,49_331,331
50,621.6629955947136,424.1035242290749,50_332,49_332,332
50,651.0234042553192,338.0702127659574,50_343,49_343,343
50,623.0238095238095,300.6166666666667,50_344,49_344,344
50,618.4035087719299,342.2684210526316,50_346,49_346,346
50,613.753355704698,383.21308724832215,50_347,49_347,347
50,656.3015873015873,277.64285714285717,50_355,49_355,355
50,674.0499001996008,255.47704590818364,50_356,49_356,356
50,504.6830985915493,872.0915492957746,50_364,49_364,364
50,469.3565217391304,901.4608695652174,50_365,49_365,365
50,50.14068441064639,694.6768060836501,50_371,49_371,371
50,38.63947633434038,679.6797583081571,50_372,49_372,372
50,678.0667938931298,394.62595419847327,50_380,49_380,380
50,12.996615905245347,266.4906937394247,50_385,,385
51,170.1426533523538,451.8873038516405,51_8,50_8,8
51,118.78091397849462,475.18413978494624,51_9,50_9,9
51,45.02444444444444,214.90666666666667,51_14,50_14,14
51,36.13588110403397,171.34819532908705,51_15,50_15,15
51,63.135849056603774,267.1547169811321,51_18,50_18,18
51,64.62295081967213,194.95081967213116,51_19,50_19,19
51,23.055459272097053,235.75043327556327,51_20,50_20,20
51,99.45454545454545,410.96022727272725,51_36,50_36,36
51,155.30414746543778,418.8863287250384,51_37,50_37,37
51,158.80078125,387.52734375,51_39,50_39,39
51,198.80816326530612,383.6857142857143,51_40,50_40,40
51,174.62166405023547,497.1224489795918,51_43,50_43,43
51,148.88235294117646,500.5484429065744,51_44,50_44,44
51,136.73781902552204,319.8723897911833,51_45,50_45,45
51,91.88131868131867,349.9384615384615,51_46,50_46,46
51,159.4970238095238,342.6577380952381,51_48,50_48,48
51,129.45794392523365,355.803738317757,51_49,50_49,49
51,385.6124137931034,227.15172413793104,51_50,50_50,50
51,339.3121495327103,235.14766355140188,51_53,50_53,53
51,318.1043771043771,295.11952861952864,51_54,50_54,54
51,269.30541871921184,284.4022988505747,51_58,50_58,58
51,266.85740402193784,240.3363802559415,51_59,50_59,59
51,261.69161676646706,349.66317365269464,51_65,50_65,65
51,322.99481865284974,346.84801381692574,51_66,50_66,66
51,229.72131147540983,775.2224824355972,51_78,50_78,78
51,163.01736111111111,803.0902777777778,51_80,50_79,80
51,171.7073954983923,779.3086816720257,51_82,50_79,82
51,219.4321608040201,811.0368509212731,51_88,50_88,88
51,205.08312020460357,854.8260869565217,51_89,50_89,89
51,170.13385826771653,974.4842519685039,51_96,50_96,96
51,177.0378548895899,933.0,51_97,50_97,97
51,247.28209459459458,973.9273648648649,51_100,50_100,100
51,236.76170212765956,994.8595744680852,51_101,50_101,101
51,207.40270727580372,933.2148900169204,51_105,50_105,105
51,261.91885441527444,882.7040572792363,51_107,50_107,107
51,240.4896551724138,909.5471264367816,51_108,50_108,108
51,272.07107438016527,917.7454545454545,51_114,50_114,114
51,216.48846960167714,965.0587002096436,51_115,50_115,115
51,396.42397137745974,106.89624329159213,51_127,50_127,127
51,408.2492753623188,43.9536231884058,51_128,50_128,128
51,464.9742489270386,118.95708154506438,51_135,50_135,135
51,449.6348547717842,149.20954356846474,51_136,50_136,136
51,472.1072319201995,73.02369077306733,51_139,50_139,139
51,452.48369565217394,45.911684782608695,51_140,50_140,140
51,518.0229885057471,98.74712643678161,51_146,50_146,146
51,548.6168224299065,99.04439252336448,51_147,50_147,147
51,508.7379679144385,148.07486631016042,51_149,50_149,149
51,521.7446808510638,133.58510638297872,51_150,50_150,150
51,589.2913907284768,144.14900662251657,51_156,50_156,156
51,607.3636363636364,130.14685314685315,51_157,50_157,157
51,546.8120567375887,165.02836879432624,51_159,50_159,159
51,535.641129032258,185.81854838709677,51_160,50_160,160
51,572.422480620155,226.91472868217053,51_167,50_167,167
51,566.2197183098591,197.84225352112676,51_168,50_168,168
51,586.5633001422475,71.52773826458036,51_171,50_171,171
51,528.7271468144045,30.008310249307478,51_172,50_172,172
51,502.26446280991735,267.11570247933884,51_180,50_180,180
51,512.7724358974359,218.94551282051282,51_182,50_182,182
51,503.3460410557185,232.96480938416423,51_183,50_183,183
51,491.5207547169811,282.68301886792455,51_185,50_185,185
51,487.1525423728813,179.8870056497175,51_190,50_190,190
51,621.1551155115511,201.34653465346534,51_195,50_195,195
51,620.8595890410959,174.28082191780823,51_196,50_196,196
51,437.44489795918366,399.734693877551,51_197,50_197,197
51,407.8792184724689,378.67495559502663,51_199,50_199,199
51,470.93096646942803,338.3353057199211,51_202,50_202,202
51,437.0083682008368,344.663179916318,51_203,50_203,203
51,428.75841584158417,464.4792079207921,51_208,50_208,208
51,480.4456928838951,519.5880149812734,51_211,50_211,211
51,483.33831775700935,494.0392523364486,51_212,50_212,212
51,415.77364864864865,513.8716216216217,51_221,50_221,221
51,432.81654676258995,580.023381294964,51_230,50_230,230
51,386.0554561717352,544.0679785330948,51_231,50_231,231
51,449.14218009478674,517.9810426540284,51_233,50_233,233
51,467.3944315545244,572.3712296983758,51_234,50_234,234
51,569.0971731448764,917.0123674911661,51_262,50_262,262
51,480.6700819672131,931.3934426229508,51_263,50_263,263
51,503.96106194690265,956.9345132743363,51_265,50_265,265
51,530.4812623274162,934.4102564102565,51_266,50_266,266
51,539.5313432835821,988.1850746268657,51_273,50_273,273
51,573.2599277978339,983.4981949458484,51_275,50_275,275
51,585.2156862745098,951.1882352941177,51_276,50_276,276
51,389.71162790697673,1082.4488372093024,51_293,50_293,293
51,400.34624145785875,1036.4464692482916,51_294,50_294,294
51,426.76077586206895,1005.3146551724138,51_296,50_296,296
51,383.4280303030303,1003.3920454545455,51_297,50_297,297
51,428.36682242990656,1061.9929906542056,51_299,50_299,299
51,440.32964601769913,1034.3473451327434,51_300,50_300,300
51,363.8347338935574,1024.2997198879552,51_303,50_303,303
51,369.55232558139534,1053.8779069767443,51_304,50_304,304
51,393.4842105263158,790.4192982456141,51_307,50_307,307
51,347.4058500914077,804.1919561243144,51_308,50_308,308
51,337.5146443514644,765.3598326359833,51_318,50_318,318
51,414.5329153605016,746.9404388714734,51_321,50_321,321
51,380.1171171171171,757.3843843843844,51_322,50_322,322
51,645.3717171717171,433.6424242424242,51_331,50_331,331
51,618.7366255144033,425.7901234567901,51_332,50_332,332
51,648.1878787878788,335.5535353535354,51_343,50_343,343
51,618.5158371040724,295.47058823529414,51_344,50_344,344
51,618.8924914675767,343.36348122866895,51_346,50_346,346
51,612.1957585644371,385.5138662316476,51_347,50_347,347
51,655.5775401069519,278.9598930481283,51_355,50_355,355
51,674.6149425287356,256.36590038314176,51_356,50_356,356
51,505.9433962264151,873.0188679245283,51_364,50_364,364
51,467.70183486238534,902.8853211009174,51_365,50_365,365
51,48.8421052631579,692.2932330827068,51_371,50_371,371
51,36.43850806451613,679.0292338709677,51_372,50_372,372
51,675.7246376811594,394.7445652173913,51_380,50_380,380
51,12.585324232081911,266.2150170648464,51_385,50_385,385
52,170.72103004291844,449.45636623748214,52_8,51_8,8
52,117.63267973856209,474.9843137254902,52_9,51_9,9
52,44.53144016227181,214.7342799188641,52_14,51_14,14
52,36.39835728952772,170.0041067761807,52_15,51_15,15
52,60.89038461538462,267.6057692307692,52_18,51_18,18
52,64.72428884026259,194.93654266958424,52_19,51_19,19
52,20.226548672566373,235.48141592920354,52_20,51_20,20
52,98.91528545119705,409.76795580110496,52_36,51_36,36
52,152.8877400295421,418.3781388478582,52_37,51_37,37
52,160.49203187250995,388.76892430278883,52_39,51_39,39
52,198.11656441717793,381.60122699386505,52_40,51_40,40
52,172.16640746500778,493.63452566096424,52_43,51_43,43
52,146.55231560891937,500.78902229845625,52_44,51_44,44
52,138.70045045045046,318.6689189189189,52_45,51_45,45
52,91.45964125560538,349.1031390134529,52_46,51_46,46
52,159.9708222811671,343.48275862068965,52_48,51_48,48
52,130.75,354.9598765432099,52_49,51_49,49
52,383.8463648834019,232.33744855967078,52_50,51_50,50
52,341.1521739130435,235.7608695652174,52_53,51_53,53
52,316.5512605042017,295.9714285714286,52_54,51_54,54
52,268.11494252873564,284.6683087027915,52_58,51_58,58
52,264.62099644128114,242.38078291814946,52_59,51_59,59
52,260.8841010401189,347.8974739970282,52_65,51_65,65
52,322.1550522648084,343.90418118466897,52_66,51_66,66
52,164.31511254019293,804.9935691318328,52_80,51_80,80
52,171.1583850931677,779.0372670807453,52_82,51_82,82
52,210.38511326860842,759.4012944983818,52_84,,84
52,231.32894736842104,783.8355263157895,52_85,51_78,85
52,219.48475120385234,808.2471910112359,52_88,51_88,88
52,205.77402597402596,853.1584415584416,52_89,51_89,89
52,170.27111984282908,973.6286836935167,52_96,51_96,96
52,177.3427672955975,928.6729559748428,52_97,51_97,97
52,246.7064846416382,973.0460750853242,52_100,51_100,100
52,236.1257731958763,993.2742268041237,52_101,51_101,101
52,204.67307692307693,933.6608391608391,52_105,51_105,105
52,261.17782909930713,884.242494226328,52_107,51_107,107
52,237.79826464208242,917.6789587852495,52_108,51_108,108
52,271.2227342549923,916.7219662058371,52_114,51_114,114
52,222.05714285714285,953.9571428571429,52_117,51_115,117
52,200.74193548387098,978.2129032258065,52_118,,118
52,396.4547169811321,106.19811320754717,52_127,51_127,127
52,407.6970588235294,39.832352941176474,52_128,51_128,128
52,464.7418899858956,118.24682651622003,52_135,51_135,135
52,448.01408450704224,147.3963782696177,52_136,51_136,136
52,471.57934508816123,71.36523929471032,52_139,51_139,139
52,453.01226158038145,45.32697547683924,52_140,51_140,140
52,512.2914691943128,103.63270142180095,52_146,51_146,146
52,552.240099009901,99.57425742574257,52_147,51_147,147
52,505.42774566473986,141.30346820809248,52_149,51_149,149
52,524.079575596817,137.6684350132626,52_150,51_150,150
52,593.9283018867925,146.6075471698113,52_156,51_156,156
52,606.2569444444445,129.19791666666666,52_157,51_157,157
52,549.0992647058823,166.88235294117646,52_159,51_159,159
52,535.2437275985664,184.336917562724,52_160,51_160,160
52,572.2877697841726,225.04676258992805,52_167,51_167,167
52,566.9385474860335,199.0558659217877,52_168,51_168,168
52,586.8452554744525,71.82773722627738,52_171,51_171,171
52,527.269387755102,28.89387755102041,52_172,51_172,172
52,494.5829596412556,270.15246636771303,52_180,51_180,180
52,513.1535947712418,216.66666666666666,52_182,51_182,182
52,502.9881656804734,230.3639053254438,52_183,51_183,183
52,474.75545851528386,281.7947598253275,52_185,51_185,185
52,442.8735632183908,183.7471264367816,52_186,,186
52,500.64772727272725,178.54545454545453,52_192,51_190,192
52,478.07070707070704,183.76767676767676,52_193,51_190,193
52,620.525993883792,199.69418960244647,52_195,51_195,195
52,620.6054421768707,174.98639455782313,52_196,51_196,196
52,436.8178217821782,399.3108910891089,52_197,51_197,197
52,405.6533101045296,377.48257839721254,52_199,51_199,199
52,471.43835616438355,339.4990215264188,52_202,51_202,202
52,436.44747899159665,344.4621848739496,52_203,51_203,203
52,428.4442307692308,464.57307692307694,52_208,51_208,208
52,475.76909722222223,516.9409722222222,52_211,51_211,211
52,479.61608775137114,486.41499085923215,52_212,51_212,212
52,411.1976935749588,514.0543657331136,52_221,51_221,221
52,431.3137254901961,578.4866310160428,52_230,51_230,230
52,385.1509769094138,545.1314387211368,52_231,51_231,231
52,443.4688221709007,518.1870669745958,52_233,51_233,233
52,465.67248908296943,577.0349344978166,52_234,51_234,234
52,575.2218543046357,917.7930463576159,52_262,51_262,262
52,480.7219917012448,930.6161825726141,52_263,51_263,263
52,508.8954468802698,960.3406408094435,52_265,51_265,265
52,537.9165085388994,937.1176470588235,52_266,51_266,266
52,541.2878787878788,987.1575757575757,52_273,51_273,273
52,570.8233532934132,985.254491017964,52_275,51_275,275
52,584.5867507886435,952.6088328075709,52_276,51_276,276
52,388.59120879120877,1080.421978021978,52_293,51_293,293
52,398.3027777777778,1034.5194444444444,52_294,51_294,294
52,424.97008547008545,1006.0470085470085,52_296,51_296,296
52,384.7935606060606,1003.2954545454545,52_297,51_297,297
52,429.2821100917431,1059.2981651376147,52_299,51_299,299
52,437.5952380952381,1034.7896825396826,52_300,51_300,300
52,363.54,1026.8285714285714,52_303,51_303,303
52,370.5989583333333,1054.7630208333333,52_304,51_304,304
52,391.92063492063494,792.026455026455,52_307,51_307,307
52,345.7466150870406,805.046421663443,52_308,51_308,308
52,338.775390625,763.697265625,52_318,51_318,318
52,411.22946175637395,747.3087818696883,52_321,51_321,321
52,382.57865168539325,757.6460674157304,52_322,51_322,322
52,643.9896907216495,433.6144329896907,52_331,51_331,331
52,615.7009708737864,426.79417475728155,52_332,51_332,332
52,648.7003891050583,335.23929961089493,52_343,51_343,343
52,621.9672897196261,292.38084112149534,52_344,51_344,344
52,619.3127090301003,343.190635451505,52_346,51_346,346
52,611.2389240506329,385.16930379746833,52_347,51_347,347
52,654.9619883040936,277.15204678362574,52_355,51_355,355
52,676.4934579439253,256.2747663551402,52_356,51_356,356
52,507.1924882629108,874.1009389671361,52_364,51_364,364
52,472.4959677419355,898.3104838709677,52_365,51_365,365
52,44.06530612244898,691.6734693877551,52_371,51_371,371
52,36.31763417305586,675.7207009857613,52_372,51_372,372
52,674.6684881602914,394.5081967213115,52_380,51_380,380
52,15.24401913875598,267.07655502392345,52_385,51_385,385
53,176.22111269614837,448.6633380884451,53_8,52_8,8
53,117.07661822985469,475.02113606340816,53_9,52_9,9
53,44.26518218623482,215.94331983805668,53_14,52_14,14
53,35.63927855711423,170.54909819639278,53_15,52_15,15
53,57.803030303030305,267.6875,53_18,52_18,18
53,64.2771362586605,195.0461893764434,53_19,52_19,19
53,18.154761904761905,235.37244897959184,53_20,52_20,20
53,97.07650273224044,409.39890710382514,53_36,52_36,36
53,151.58670520231215,417.3742774566474,53_37,52_37,37
53,158.73790322580646,389.6633064516129,53_39,52_39,39
53,197.56188605108056,381.39882121807466,53_40,52_40,40
53,170.06793048973142,493.3127962085308,53_43,52_43,43
53,145.2277397260274,503.1472602739726,53_44,52_44,44
53,137.6891304347826,317.6391304347826,53_45,52_45,45
53,90.38758029978587,348.23340471092075,53_46,52_46,46
53,160.9321608040201,345.68090452261305,53_48,52_48,48
53,131.058495821727,356.94150417827296,53_49,52_49,49
53,384.4761904761905,233.82625482625483,53_50,52_50,50
53,340.3542039355993,234.39892665474062,53_53,52_53,53
53,315.8924369747899,295.66218487394957,53_54,52_54,54
53,267.56443719412727,283.6655791190865,53_58,52_58,58
53,263.73985239852396,241.46678966789668,53_59,52_59,59
53,260.50597014925376,347.3298507462687,53_65,52_65,65
53,321.67317939609234,344.3019538188277,53_66,52_66,66
53,163.30964467005077,803.6370558375635,53_80,52_80,80
53,168.84375,780.3607954545455,53_82,52_82,82
53,205.92012779552715,760.073482428115,53_84,52_84,84
53,230.68367346938774,782.9149659863946,53_85,52_85,85
53,219.32828282828282,809.3131313131313,53_88,52_88,88
53,203.47022332506202,850.4032258064516,53_89,52_89,89
53,167.272,973.908,53_96,52_96,96
53,176.94155844155844,929.4935064935065,53_97,52_97,97
53,245.63799283154123,971.1218637992831,53_100,52_100,100
53,237.23456790123456,991.5288065843621,53_101,52_101,101
53,203.38120567375887,935.1418439716313,53_105,52_105,105
53,262.4851936218679,882.3029612756264,53_107,52_107,107
53,234.60212765957448,921.304255319149,53_108,52_108,108
53,268.2238095238095,918.184126984127,53_114,52_114,114
53,222.42045454545453,960.844696969697,53_117,52_117,117
53,197.58264462809916,983.3677685950413,53_118,52_118,118
53,394.637707948244,105.8724584103512,53_127,52_127,127
53,406.67359050445106,39.961424332344215,53_128,52_128,128
53,464.0070921985816,116.93191489361702,53_135,52_135,135
53,446.61,145.484,53_136,52_136,136
53,465.99229781771504,68.41078305519898,53_139,52_139,139
53,450.99022346368713,43.43994413407821,53_140,52_140,140
53,509.31524547803616,100.27390180878552,53_146,52_146,146
53,551.1464968152866,98.74734607218684,53_147,52_147,147
53,504.1046153846154,136.82461538461538,53_149,52_149,149
53,523.708446866485,135.65122615803816,53_150,52_150,150
53,590.4669117647059,145.20220588235293,53_156,52_156,156
53,605.6812080536913,129.03020134228188,53_157,52_157,157
53,550.4197080291971,166.17883211678833,53_159,52_159,159
53,531.73851590106,181.62897526501766,53_160,52_160,160
53,570.1646586345381,224.89558232931728,53_167,52_167,167
53,570.7478753541077,195.30594900849857,53_168,52_168,168
53,585.8347107438017,71.05509641873279,53_171,52_171,171
53,524.4698630136986,29.90821917808219,53_172,52_172,172
53,485.71314741035854,260.2948207171315,53_180,52_180,180
53,516.6735294117647,215.0705882352941,53_182,52_182,182
53,501.1564245810056,227.51117318435755,53_183,52_183,183
53,466.91570881226056,273.808429118774,53_185,52_185,185
53,497.11971830985914,170.46478873239437,53_192,52_192,192
53,478.7765151515151,190.66287878787878,53_193,52_193,193
53,618.4460641399417,199.10204081632654,53_195,52_195,195
53,622.4691358024692,177.5030864197531,53_196,52_196,196
53,434.234375,395.890625,53_197,52_197,197
53,403.4253075571178,373.4903339191564,53_199,52_199,199
53,469.75954198473283,341.4083969465649,53_202,52_202,202
53,435.75,346.31198347107437,53_203,52_203,203
53,431.0587121212121,468.469696969697,53_208,52_208,208
53,474.7367549668874,514.2417218543046,53_211,52_211,211
53,479.63392857142856,485.2839285714286,53_212,52_212,212
53,412.0961240310078,514.9612403100775,53_221,52_221,221
53,428.9503424657534,582.931506849315,53_230,52_230,230
53,386.4486956521739,544.424347826087,53_231,52_231,231
53,444.6572052401747,519.8951965065502,53_233,52_233,233
53,465.0783505154639,578.7546391752577,53_234,52_234,234
53,575.6335078534031,917.2705061082024,53_262,52_262,262
53,482.5984095427435,931.6182902584493,53_263,52_263,263
53,508.50237717908084,963.5610142630745,53_265,52_265,265
53,539.6567164179105,935.419776119403,53_266,52_266,266
53,565.929292929293,985.6035353535353,53_275,52_275,275
53,583.5892857142857,953.3660714285714,53_276,52_276,276
53,528.3777777777777,1004.9222222222222,53_278,,278
53,545.2810650887574,974.0207100591716,53_279,52_273,279
53,388.78743961352654,1081.5193236714977,53_293,52_293,293
53,394.15223097112863,1037.3937007874015,53_294,52_294,294
53,422.36,1007.952,53_296,52_296,296
53,384.20631970260223,1003.182156133829,53_297,52_297,297
53,430.7176470588235,1060.8211764705882,53_299,52_299,299
53,440.0178926441352,1035.9701789264413,53_300,52_300,300
53,361.95290858725764,1027.7479224376732,53_303,52_303,303
53,369.6558603491272,1055.778054862843,53_304,52_304,304
53,391.7392055267703,791.433506044905,53_307,52_307,307
53,344.2373188405797,805.5,53_308,52_308,308
53,337.04214559386975,765.5938697318007,53_318,52_318,318
53,412.6976127320955,747.2095490716181,53_321,52_321,321
53,383.65405405405403,757.8189189189189,53_322,52_322,322
53,643.1028806584362,433.75720164609055,53_331,52_331,331
53,614.4214559386974,427.5689655172414,53_332,52_332,332
53,651.8912579957356,337.3603411513859,53_343,52_343,343
53,622.4436781609195,292.151724137931,53_344,52_344,344
53,620.3932584269663,341.438202247191,53_346,52_346,346
53,611.1191222570533,384.7068965517241,53_347,52_347,347
53,653.1023017902813,275.7340153452685,53_355,52_355,355
53,674.0232974910394,254.20430107526883,53_356,52_356,356
53,509.6967741935484,869.5010752688172,53_364,52_364,364
53,44.45742092457421,673.574209245742,53_371,52_372,371
53,29.371134020618555,685.6202749140894,53_372,52_372,372
53,676.0718232044198,395.3333333333333,53_380,52_380,380
54,180.1103253182461,451.5869872701556,54_8,53_8,8
54,117.89709762532982,475.95118733509236,54_9,53_9,9
54,45.798816568047336,216.65483234714003,54_14,53_14,14
54,38.12185686653772,170.17601547388782,54_15,53_15,15
54,58.92418772563177,269.93501805054154,54_18,53_18,18
54,64.94877505567929,196.79732739420936,54_19,53_19,19
54,20.0051993067591,238.45580589254766,54_20,53_20,20
54,98.6148409893993,409.8409893992933,54_36,53_36,36
54,152.6417910447761,416.78656716417913,54_37,53_37,37
54,159.0695067264574,389.49551569506724,54_39,53_39,39
54,198.78926441351888,381.7634194831014,54_40,53_40,40
54,170.9734375,492.546875,54_43,53_43,43
54,146.42009884678748,505.44151565074134,54_44,53_44,44
54,139.15546218487395,318.4768907563025,54_45,53_45,45
54,93.40688259109312,349.0931174089069,54_46,53_46,46
54,161.8,347.2,54_48,53_48,48
54,129.77472527472528,360.2142857142857,54_49,53_49,49
54,387.19899874843554,237.37672090112642,54_50,53_50,50
54,343.87279151943466,235.3374558303887,54_53,53_53,53
54,317.9950495049505,296.8135313531353,54_54,53_54,54
54,269.52,283.9024,54_58,53_58,58
54,265.9816513761468,241.63853211009175,54_59,53_59,59
54,261.45904173106646,346.15765069551776,54_65,53_65,65
54,323.18617021276594,345.13475177304963,54_66,53_66,66
54,161.84470588235294,800.5952941176471,54_80,53_80,80
54,174.44324324324324,785.2378378378378,54_82,53_82,82
54,208.64359861591694,757.159169550173,54_84,53_84,84
54,228.27639751552795,784.8819875776397,54_85,53_85,85
54,222.97307692307692,814.9596153846154,54_88,53_88,88
54,204.17352185089973,851.8804627249357,54_89,53_89,89
54,170.2842105263158,972.6105263157895,54_96,53_96,96
54,178.76898734177215,930.6139240506329,54_97,53_97,97
54,247.82974910394265,971.1164874551971,54_100,53_100,100
54,237.74952919020717,992.1224105461393,54_101,53_101,101
54,206.06632653061226,934.0816326530612,54_105,53_105,105
54,268.0063025210084,885.59243697479,54_107,53_107,107
54,238.98340248962654,916.2053941908714,54_108,53_108,108
54,268.47763864042935,924.5295169946332,54_114,53_114,114
54,224.7875,961.43125,54_117,53_117,117
54,196.6283783783784,984.4797297297297,54_118,53_118,118
54,393.7846153846154,106.9,54_127,53_127,127
54,408.68601583113457,37.27176781002638,54_128,53_128,128
54,466.38833570412515,118.32290184921764,54_135,53_135,135
54,448.27916666666664,146.45625,54_136,53_136,136
54,466.12679738562093,67.60130718954248,54_139,53_139,139
54,454.02836879432624,44.5418439716312,54_140,53_140,140
54,510.1,103.7,54_146,53_146,146
54,551.4555314533623,99.27548806941432,54_147,53_147,147
54,507.496,140.21333333333334,54_149,53_149,149
54,530.0793650793651,143.5793650793651,54_150,53_150,150
54,589.4604316546763,145.05395683453239,54_156,53_156,156
54,606.5588235294117,130.3856209150327,54_157,53_157,157
54,552.6837060702875,166.5303514376997,54_159,53_159,159
54,535.6328671328671,184.23776223776224,54_160,53_160,160
54,571.2921348314607,224.1573033707865,54_167,53_167,167
54,572.6256684491979,193.7673796791444,54_168,53_168,168
54,589.8763888888889,71.85277777777777,54_171,53_171,171
54,529.0766016713092,24.988857938718663,54_172,53_172,172
54,483.193661971831,260.2676056338028,54_180,53_180,180
54,516.6287425149701,217.03592814371257,54_182,53_182,182
54,501.42076502732243,230.68579234972677,54_183,53_183,183
54,468.2488479262673,277.42857142857144,54_185,53_185,185
54,442.5492957746479,182.30985915492957,54_186,,186
54,503.9488372093023,179.2232558139535,54_192,53_192,192
54,481.59574468085106,178.54787234042553,54_193,53_193,193
54,618.9697802197802,199.1510989010989,54_195,53_195,195
54,626.8767507002801,181.03361344537817,54_196,53_196,196
54,432.57640232108315,395.495164410058,54_197,53_197,197
54,401.69055944055947,373.04895104895104,54_199,53_199,199
54,473.52059925093636,344.0805243445693,54_202,53_202,202
54,439.7,347.81836734693877,54_203,53_203,203
54,429.0335195530726,468.47672253258844,54_208,53_208,208
54,481.8541300527241,515.0105448154658,54_211,53_211,211
54,479.03636363636366,483.0018181818182,54_212,53_212,212
54,411.8189368770764,510.9933554817276,54_221,53_221,221
54,426.65912762520196,585.3683360258482,54_230,53_230,230
54,388.42059336823735,543.0785340314136,54_231,53_231,231
54,445.5995975855131,519.579476861167,54_233,53_233,233
54,465.10059171597635,580.3767258382643,54_234,53_234,234
54,579.5792253521126,914.0774647887324,54_262,53_262,262
54,484.187265917603,929.4831460674158,54_263,53_263,263
54,509.2671875,966.4546875,54_265,53_265,265
54,541.1443478260869,934.0417391304347,54_266,53_266,266
54,567.3183023872679,986.7745358090185,54_275,53_275,275
54,586.7506849315068,950.7178082191781,54_276,53_276,276
54,527.9005524861878,1008.2292817679559,54_278,53_278,278
54,546.454268292683,970.3963414634146,54_279,53_279,279
54,390.3868131868132,1081.1802197802199,54_293,53_293,293
54,401.4306930693069,1042.1287128712872,54_294,53_294,294
54,420.78937381404177,1008.9867172675522,54_296,53_296,296
54,386.5687382297552,1003.45197740113,54_297,53_297,297
54,432.93150684931504,1060.2876712328766,54_299,53_299,299
54,441.1595547309833,1035.5881261595548,54_300,53_300,300
54,363.7443820224719,1028.2191011235955,54_303,53_303,303
54,373.47857142857146,1056.0428571428572,54_304,53_304,304
54,392.46653919694074,791.3212237093691,54_307,53_307,307
54,347.4650766609881,803.8909710391823,54_308,53_308,308
54,340.482421875,764.111328125,54_318,53_318,318
54,413.9733656174334,748.7215496368038,54_321,53_321,321
54,379.7917675544794,760.3486682808717,54_322,53_322,322
54,643.5664621676891,435.2822085889571,54_331,53_331,331
54,615.4444444444445,429.4406779661017,54_332,53_332,332
54,651.160751565762,332.2818371607516,54_343,53_343,343
54,624.209026128266,292.6650831353919,54_344,53_344,344
54,622.4491803278688,341.5983606557377,54_346,53_346,346
54,612.5294117647059,384.2877583465819,54_347,53_347,347
54,654.274231678487,274.6713947990544,54_355,53_355,355
54,677.2662601626016,254.66260162601625,54_356,53_356,356
54,515.0340356564019,871.9659643435981,54_364,53_364,364
54,53.82642998027613,690.3451676528599,54_371,53_371,371
54,36.202542372881354,676.8635593220339,54_372,53_371,372
54,676.8216216216216,395.5783783783784,54_380,53_380,380
55,180.9943820224719,452.7022471910112,55_8,54_8,8
55,116.63967611336032,477.48582995951415,55_9,54_9,9
55,43.60299625468165,218.3876404494382,55_14,54_14,14
55,39.673624288425046,169.64136622390893,55_15,54_15,15
55,57.67921146953405,270.0340501792115,55_18,54_18,18
55,64.64745011086474,199.4811529933481,55_19,54_19,19
55,14.630824372759857,239.6594982078853,55_20,54_20,20
55,98.63796133567662,410.8681898066784,55_36,54_36,36
